"Group_Type","Delegation","Honorific","Person_Name","Job_Title","Division","Affiliation","Virtual","Year","Meeting","Location","Female","IGO","NGO","Observer","Party","IO","Delegation_COW","Delegation_ISO"
"Parties","Italy","M","Alberto Balboni","Deputy Permanent Representative",NA,NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","M","Corrado Clini","General manager",NA,"Minister of the Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","M","Paolo Serpi","Advise",NA,NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","M","Giovannino Di Palma",NA,"Department of Energy","Ministry of Industry",0,1994,"INC 9","Geneva",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mme","Paola Pettinari",NA,"Ministry of Treasury","Rome Italy",0,1994,"INC 9","Geneva",1,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mme","Valeria Rizzo",NA,NA,"Minister of the Environment",0,1994,"INC 9","Geneva",1,0,0,0,1,0,325,"ITA"
"Parties","Italy","Mme","Angelica Tudini","Searcher",NA,"Fondazione ENI Enrico Mattei",0,1994,"INC 9","Geneva",1,0,0,0,1,0,325,"ITA"
"Parties","Italy","M","Mareo Venanzi","Searcher",NA,"ENEA-CRE Casaccta",0,1994,"INC 9","Geneva",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","M","Giovanni Vialetto",NA,NA,"ENEA-CRE Casaccia",0,1994,"INC 9","Geneva",0,0,0,0,1,0,325,"ITA"
"Parties","Italy","M","Claudio Orzalesi","Attaché","(Scientific affairs)",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,325,"ITA"
"Parties","Libyan Arab Jamahiriya","Mr","Abdulhamid Huwaidi","Counsellor",NA,"Permanent Mission of the Socialist People's Libyan Arab Jamahiriya to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,620,"LBY"
"Parties","Jamaica","Mr","Winston Chambers","Manager","Climate Branch","National Meteorological Service",0,1994,"INC 9","Geneva",0,0,0,0,1,0,51,"JAM"
"Parties","Japan","HE Mr","Nobutoshi N. Akao","Ambassador","Global Environmental Affairs","Ministry of Foreign Affairs Chiyoda-ku",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Itaru Umezu","Deputy Director General","Multilateral Cooperation Department Deputy Director","Ministry of Foreign Affairs Chiyoda-ku",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Nobuyoshi Yokoe","Deputy Director General","Environmental Protection and Industrial Location Bureau","Ministry of International Trade and Industry",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Toshio Tsunozaki","Counsellor",NA,"Permanent Mission of Japan to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Toshiki Kanamori","Director","Global Issues Division Multilaterial Cooperation Department Foreign Policy Bureau","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Kazuo Matsushita","Director","Control and Cooperation Division Global Environment Department","Environment Agency",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Yoichi Maeno","Director of Global Environmental Affairs Office","Environmental Protection and Industrial Location Bureau","Ministry of International Trade and Industry",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Mitsuru Kitano","First Secretary",NA,"Permanent Mission of Japan to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Nobutoshi Miyoshi","First Secretary",NA,"Permanent Mission of Japan to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Manabu Miyagawa","Assistant Director","Global Issues Division Multilateral Cooperation Department, Foreign Policy Bureau","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Kazuto Suda","Official","Planning Division Administration Department","Japan Meteorological Agency",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Japan","Mr","Koichi Eguchi","Section Chief","Energy Policy Planning Division Minister's Secretariat Agency of Natural Resources and Energy","Ministry of International Trade and Industry",0,1994,"INC 9","Geneva",0,0,0,0,1,0,740,"JPN"
"Parties","Jordan","Mr","Jaser Rabadi","Head","Division of Training Meteorological Department",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,663,"JOR"
"Parties","Kenya","HE Mr","Don Nanjira","Ambassador",NA,"Permanent Mission of the Republic of Kenya to the United Nations at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,501,"KEN"
"Parties","Kenya","Mr","Timothy Uzziah K. M'mella","First Secretary",NA,"Permanent Mission of Kenya to the United Nations Environment Programme",0,1994,"INC 9","Geneva",0,0,0,0,1,0,501,"KEN"
"Parties","Kenya","Mr","Joseph K. Njthia","Deputy Director","Meteorological Services","Ministry of Transport and Communications",0,1994,"INC 9","Geneva",0,0,0,0,1,0,501,"KEN"
"Parties","Kenya","Mr","A. K. Chepsiror","Second Secretary",NA,"Permanent Mission of the Republic of Kenya to the United Nations at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,501,"KEN"
"Parties","Kiribati","Mr","Nakibae Teuatabo","Secretary",NA,"Ministry of Environment and Natural Resource Development",0,1994,"INC 9","Geneva",0,0,0,0,1,0,946,"KIR"
"Parties","Kuwait","Mr","Mohammad Abel","Head","Division of Follow-up and Coordination","Environment Protection Council",0,1994,"INC 9","Geneva",0,0,0,0,1,0,690,"KWT"
"Parties","Kuwait","Mr","Muhammad Mendekar","Environment Protection Controller",NA,"Ministry of Oil",0,1994,"INC 9","Geneva",0,0,0,0,1,0,690,"KWT"
"Parties","Kuwait","Mr","Khaled M. Al-Shuaibi","Meteorologist","Directorate General of Civic Aviation Meteorological Department",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,690,"KWT"
"Parties","Lesotho","Mr","Bruno T. Sekoli","Head",NA,"Meteorological Services",0,1994,"INC 9","Geneva",0,0,0,0,1,0,570,"LSO"
"Parties","Latvia","Ms","Ansis Reinhards","First Secretary",NA,"Permanent Mission of the Republic of Latvia to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,367,"LVA"
"Parties","Latvia","Mr","Ivars Slokenbergs","Counsellor",NA,"Permanent Mission of the Republic of Latvia to the United Nations New York",0,1994,"INC 9","Geneva",0,0,0,0,1,0,367,"LVA"
"Parties","Liberia","Mr","John C. Nylander","Assistant Minister",NA,"Ministry of Lands. Mines and Energy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,450,"LBR"
"Parties","Lithuania","Mr","Mindaugas Bilkis","Head","Atmospheric Board Department of Environmental Protection",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,368,"LTU"
"Parties","Madagascar","Mme","Faralalao Rakotoniaina","Minister Plenipotentiary Charge d'affaires a.i.",NA,NA,0,1994,"INC 9","Geneva",1,0,0,0,1,0,580,"MDG"
"Parties","Madagascar","M","Jacques Solo Rason","Advise",NA,"Permanent Mission of the Democratic Republic of Madagascar to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,580,"MDG"
"Parties","Malaysia","HE Mr","Dato' M. Sathiah","Ambassador","Economic Division","Embassy of Malaysia Brussels",0,1994,"INC 9","Geneva",0,0,0,0,1,0,820,"MYS"
"Parties","Malaysia","Mr","Arumugam Ganapathy","Deputy Permanent Representative",NA,"Permanent Mission of Malaysia to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,820,"MYS"
"Parties","Malaysia","Ms","Farah Suhana Ahmad Sarji","Federal Counsel",NA,"Attorney-General's Chambers",0,1994,"INC 9","Geneva",1,0,0,0,1,0,820,"MYS"
"Parties","Malaysia","Mr","Chow Kok Kee","Director","Meteorological Services Department",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,820,"MYS"
"Parties","Malaysia","Ms","Rohana Ramli","First Secretary",NA,"Permanent Mission of Malaysia to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,820,"MYS"
"Parties","Malawi","Mr","Hilary E. Dandaula","Deputy Head","Meteorological Department",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,553,"MWI"
"Parties","Maldives","Mr","Abdullahi Majeed","Executive Director","Department of Meteorology",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,781,"MDV"
"Parties","Mali","M","Demba Doucoure","Head of division","Research and development National Directorate of Meteorology",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,432,"MLI"
"Parties","Mali","M","Yafong Berthe","Expert","National Directorate of Water and Forests","Ministry of the Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,432,"MLI"
"Parties","Morocco","M","Mohamed Bentaja","Advise",NA,NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,600,"MAR"
"Parties","Mauritius","Mr","Sateeaved Seebaluck","Prinicipal Assistant Secretary",NA,"Ministry of the Environment and Quality of Life",0,1994,"INC 9","Geneva",0,0,0,0,1,0,590,"MUS"
"Parties","Mauritius","Mr","Gireesh Kumar Mohabeer Padya","First Secretary",NA,"Permanent Mission of the Republic of Mauritius to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,590,"MUS"
"Parties","Mauritania","M","Mohamed Mahmoud Ould El Ghaouth","First advisor",NA,"Permanent Mission of the Republic of Mauritania to the United Nations New York",0,1994,"INC 9","Geneva",0,0,0,0,1,0,435,"MRT"
"Parties","Mexico","Sra","Rossana Salazar-Lebrija","Environmental Advisor","Coordination of Natural Resources and Environment","Secretary of Foreign Relations",0,1994,"INC 9","Geneva",1,0,0,0,1,0,70,"MEX"
"Parties","Mexico","Sra","Dolores Jimenez-Hernandez","Adviser",NA,"Permanent mission of Mexico to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,70,"MEX"
"Parties","Micronesia (Federated States of)","Mr","David W. Panuelo","Deputy Permanent Representative",NA,"Permanent Mission of the Federated States of Micronesia to the United Nations New York",0,1994,"INC 9","Geneva",0,0,0,0,1,0,987,"FSM"
"Parties","Micronesia (Federated States of)","Mr","James T. Stovall Iii","Envoy Extraordinary and Minister Plenipotentiary",NA,"Permanent Mission of the Federated States of Micronesia to the United Nations New York",0,1994,"INC 9","Geneva",0,0,0,0,1,0,987,"FSM"
"Parties","Micronesia (Federated States of)","Ms","Alexandra York","Counsel","Committee on External Affairs","Congress of the Federated States of Micronesia",0,1994,"INC 9","Geneva",1,0,0,0,1,0,987,"FSM"
"Parties","Mongolia","Mr","Damdiny Dagvadorj","Vice-Director",NA,"Hydrometeorological Research Institute",0,1994,"INC 9","Geneva",0,0,0,0,1,0,712,"MNG"
"Parties","Mozambique","Mr","Nunu Tomas","Third Secretary",NA,"Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,541,"MOZ"
"Parties","Myanmar","Mr","U Win Lwin","Research Officer","Department of Meteorology and Hydrology",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,775,"MMR"
"Parties","Nauru","Mr","Jackson W. Davis","Scientific Adviser",NA,"External Affairs Institute for Environmental Studies",0,1994,"INC 9","Geneva",0,0,0,0,1,0,970,"NRU"
"Parties","Nauru","Mr","Ronnie Lipschutz","Adviser",NA,"Ministry for External Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,970,"NRU"
"Parties","Nauru","Mr","Florentin Krause","Scientific Adviser","International Project for Sustainable Energy",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,970,"NRU"
"Parties","Nepal","Mr","Sharad Prasad Adhikary","Director General","Department of Hydrology and Meteorology",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,790,"NPL"
"Parties","Nepal","Mr","Ram Babu Dhakal","Officer-in-Charge",NA,"Permanent Mission of the Kingdom of Nepal to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,790,"NPL"
"Parties","Niger","M","Alhassane Ousmane","Chef","Multilateral Legal Division","Ministry of Foreign Affairs and Cooperation",0,1994,"INC 9","Geneva",0,0,0,0,1,0,436,"NER"
"Parties","Nigeria","Mr","Orobola Fasehun","Minister Chargé d’affaires",NA,"Permanent Mission of Nigeria to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,475,"NGA"
"Parties","Nigeria","Mr","Chiedu Osakwe","Counsellor","(Trade and Environment)","Permanent Mission of Nigeria to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,475,"NGA"
"Parties","Nigeria","Mr","Cyril U. Gwam","Counsellor",NA,"Political Matters and Environment Permanent Mission of Nigeria to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,475,"NGA"
"Parties","Norway","Mr","Kare Bryn","Director General",NA,"Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","HE Mr","Svein Aass","Ambassador Special Advisor","Department of Resources","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Ms","Helga Hernes","Director",NA,"Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",1,0,0,0,1,0,385,"NOR"
"Parties","Norway","Ms","Tone Skogen","Deputy Director General",NA,"Ministry of Industry and Energy",0,1994,"INC 9","Geneva",1,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Inger Ostensen","Adviser",NA,"Ministry of Industry and Energy",0,1994,"INC 9","Geneva",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Peer Stiansen","Adviser",NA,"Ministry of Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Torkel Bugten","Executive Officer",NA,"Ministry of Finance",0,1994,"INC 9","Geneva",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Torgeir Johnsen","Senior Executive Officer",NA,"Ministry of Finance",0,1994,"INC 9","Geneva",0,0,0,0,1,0,385,"NOR"
"Parties","Norway","Mr","Per M. Bakken","Coordinator","Air Pollution/Climate Change","Ministry of Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,385,"NOR"
"Parties","New Zealand","Mr","David Taylor","Deputy Director","Environment Division","Ministry of Foreign Affairs and Trade",0,1994,"INC 9","Geneva",0,0,0,0,1,0,920,"NZL"
"Parties","New Zealand","Ms","Helen Plume","Senior Environmental Analyst",NA,"Ministry for the Environment",0,1994,"INC 9","Geneva",1,0,0,0,1,0,920,"NZL"
"Parties","New Zealand","Mr","Peter Graham","Senior Advisor","External Relations","Ministry of Commerce",0,1994,"INC 9","Geneva",0,0,0,0,1,0,920,"NZL"
"Parties","New Zealand","Ms","Luey Duncan","First Secretary",NA,"Permanent Mission of New Zealand to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,920,"NZL"
"Parties","Uganda","Mr","Apuuli Bwango","Deputy Director","Department of Meteorology",NA,0,1994,"INC 9","Geneva",0,0,0,0,1,0,500,"UGA"
"Parties","Uzbekistan","Mr","Victor Chub","Minister Chief",NA,"Administration of Hydrometeorology",0,1994,"INC 9","Geneva",0,0,0,0,1,0,704,"UZB"
"Parties","Pakistan","Mr","Irfan Baloch","Second Secretary",NA,"Permanent Mission of Pakistan to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,770,"PAK"
"Parties","Pakistan","Mr","Babar Hashmi","Second Secretary",NA,"Permanent Mission of Pakistan to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,770,"PAK"
"Parties","Panama","SE Sra","Lourdes C. Vallarino Embajadora","Permanent Representative",NA,"Permanent Mission of Panama to the United Nations Office in Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,95,"PNA"
"Parties","Papua New Guinea","Mr","Andreas Hara Wabiria","Foreign Service Officer","International Organizations Branch Multilateral Division","Department of Foreign Affairs and Trade",0,1994,"INC 9","Geneva",0,0,0,0,1,0,910,"PNG"
"Parties","Netherlands","HE Mr","Johan F. Boddens-Hosang","Ambassador Extraordinary and Plenipotentiary",NA,"Permanent Mission of the Kingdom of Netherlands to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Bert Metz","Deputy Director","Air and Energy Division","Ministry of Housing Physical Planning and Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Andreas J. Te Boekhorst","Deputy Head","Economic Cooperation Department","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Simon J. H. Smits","First Secretary","(Environment)","Permanent Mission of the Kingdom of Netherlands to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Fons Baede","Climate Policy Coordinator",NA,"Royal Netherlands Meteorological Institute",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Bert J. De Groot","Director for Energy",NA,"Ministry of Economie Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Yvo De Boer",NA,NA,"Ministry of Housing Physical Planning and Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Bas Weenink",NA,"Air and Energy Directorate","Ministry of Housing Physical Planning and Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Jos Cozijnsen",NA,NA,"Ministry of Housing Physical Planning and Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Dick C. De Bruyn",NA,NA,"Ministry of Housing Physical Planning and Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Herman T. Verheij",NA,NA,"Ministry of Housing Physical Planning and Environment",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Thiemen A. Kouwenaar",NA,"Environment Programme","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Netherlands","Mr","Frits Schlingeman","Head","Environment Programme","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,210,"NLD"
"Parties","Peru","Sr","Jorge Benavides De La Sotta","Director","Environment","Ministry of Foreign Affairs",0,1994,"INC 9","Geneva",0,0,0,0,1,0,135,"PER"
"Parties","Philippines","Ms","Bernarditas De Castro-Muller","Second Secretary",NA,"Permanent Mission of the Philippines to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",1,0,0,0,1,0,840,"PHL"
"Parties","Philippines","Mr","Leoncio Amadore","Director",NA,"Philippine Astrophysical Geological and Astronomical Services Administration Development",0,1994,"INC 9","Geneva",0,0,0,0,1,0,840,"PHL"
"Parties","Poland","Mr","Maciej Sadowski","Head of the Center","Institute of Environmental Protection Climate Protection Center","Ministry of Environmental Protection Natural Resources and Forestry",0,1994,"INC 9","Geneva",0,0,0,0,1,0,290,"POL"
"Parties","Poland","Ms","Ewa Anzorge","Senior Specialist","Department of International Cooperation","Ministry of Environmental Protection Natural Resources and Forestry",0,1994,"INC 9","Geneva",1,0,0,0,1,0,290,"POL"
"Parties","Poland","Mr","Pawel Marciniak","First Secretary",NA,"Permanent Mission of the Republic of Poland to the United Nations Office at Geneva",0,1994,"INC 9","Geneva",0,0,0,0,1,0,290,"POL"
